118,1.97,0.085922
119,1.97,0.085877
120,1.97,0.085833
121,1.97,0.085789
122,1.97,0.085744
123,1.97,0.0857
124,1.97,0.085656
125,1.97,0.085611
126,1.97,0.085567
127,1.97,0.085523
