TIMESTAMP_START,TIMESTAMP_END,P_F,TA_F,SW_IN_F,VPD_F,WS_F,USTAR,PPFD_IN,CO2_F,PA_F,RH,SW_IN_FC,Salinity_ppt,SapFlux_mangrove_5mm (g/m2-sapwood/s),SapFlux_mangrove2,Sapflux_L/h,Sapwood depth ,DBH,area,hardwood area,SA_cm2,SA_m2
5/3/2010 23:30,5/4/2010 0:00,0,24.78,-40.62,2.595,7.1,0.5929,0,402.36,100,91.05,,,0.530242835,0.530242835,0.001385285,,,,,,
5/4/2010 0:00,5/4/2010 0:30,0,24.69,-32.32,2.325,7,0.3995,0,408.84,100,91.95,,,0,0,0,,,,,,
5/4/2010 0:30,5/4/2010 1:00,0,24.66,-1.472,2.145,7,0.3101,0,411.92,100,92.55,,,0,0,0,,,,,,
5/4/2010 1:00,5/4/2010 1:30,0,24.63,-12.36,1.976,6.7,0.3047,0,415.39,100,93.1,,,0,0,0,,,,,,
5/4/2010 1:30,5/4/2010 2:00,0,24.57,-2.541,1.91,6.7,0.3366,0,421.31,100,93.35,,,0,0,0,,,,,,
5/4/2010 2:00,5/4/2010 2:30,0,24.57,-0.666,1.874,6.4,0.236,0,421.52,100,93.5,,,0,0,0,,,,,,
5/4/2010 2:30,5/4/2010 3:00,0,24.6,-2.484,1.855,6.4,0.2503,0,434.2,100,93.6,,,0,0,0,,,,,,
5/4/2010 3:00,5/4/2010 3:30,0,24.51,-21.29,1.864,6.1,0.3468,0,438.69,100,93.45,,,0,0,0,,,,,,
5/4/2010 3:30,5/4/2010 4:00,0,24.45,-25.28,1.942,6.1,0.2059,0,431.74,100,93.2,,,0,0,0,,,,,,
5/4/2010 4:00,5/4/2010 4:30,0,24.42,-12.54,2.089,5.9,0.231,0,425.34,100,92.75,,,0,0,0,,,,,,
5/4/2010 4:30,5/4/2010 5:00,0,24.39,-25.55,2.141,5.9,0.2489,0,422.33,100,92.6,,,0,0,0,,,,,,
5/4/2010 5:00,5/4/2010 5:30,0,24.39,-18.33,2.24,5.6,0.3196,0,428.04,100,92.3,,,0.082358478,0.082358478,0.000215166,,,,,,
5/4/2010 5:30,5/4/2010 6:00,0,24.36,24.99,2.469,5.6,0.3736,0,429.46,100,91.5,,,0.192255813,0.192255813,0.000502278,,,,,,
5/4/2010 6:00,5/4/2010 6:30,0,24.33,32.241,2.385,6,0.311,0,419,100,91.75,,,0.741001064,0.741001064,0.001935901,,,,,,
5/4/2010 6:30,5/4/2010 7:00,0,24.28,66.69,2.227,6,0.3952,2.78,409.95,100,92.2,,,2.409622494,2.409622494,0.006295256,,,,,,
5/4/2010 7:00,5/4/2010 7:30,0,24.13,211.1,2.404,7.6,0.3489,39.07,400.06,100,91.45,,,1.857240409,1.857240409,0.004852131,,,,,,
5/4/2010 7:30,5/4/2010 8:00,0,24.1,259.5,2.744,7.6,0.3891,183.45,382.75,100,90.35,,,1.583302468,1.583302468,0.004136454,,,,,,
5/4/2010 8:00,5/4/2010 8:30,0,24.33,386,3.16,9.6,0.3348,347.7,376.29,100,89.15,,,1.50952022,1.50952022,0.003943695,,,,,,
5/4/2010 8:30,5/4/2010 9:00,0,24.95,446.8,3.968,9.6,0.3272,396.25,372.41,100,86.6,,,1.314840809,1.314840809,0.003435085,,,,,,
5/4/2010 9:00,5/4/2010 9:30,0,26.84,511.5,7.157,10.4,0.3261,927,370.32,100,77.51,,,1.761189482,1.761189482,0.004601193,,,,,,
5/4/2010 9:30,5/4/2010 10:00,0,28.49,575.8,6.248,10.4,0.3514,802.45,369.46,100,80.33,,,3.844954408,3.844954408,0.01004513,,,,,,
5/4/2010 10:00,5/4/2010 10:30,0,30.29,601,8.674,10.9,0.2732,1292.5,369.97,100,73.8,,,8.647088104,8.647088104,0.022590937,,,,,,
5/4/2010 10:30,5/4/2010 11:00,0,32.37,699.8,8.693,10.9,0.3497,1493,368.45,100,74.64,,,13.41389779,13.41389779,0.035044458,,,,,,
5/4/2010 11:00,5/4/2010 11:30,0,34.46,717,10.443,11.2,0.4091,1694,368.52,100,70.37,,,14.88544185,14.88544185,0.038888938,,,,,,
5/4/2010 11:30,5/4/2010 12:00,0,36.44,713,11.928,11.2,0.3798,1813.5,368.13,100,67.44,,,14.60914168,14.60914168,0.03816709,,,,,,
5/4/2010 12:00,5/4/2010 12:30,0,38.12,669.4,12.523,11.6,0.3846,1936.5,366.57,100,65.98,,,14.15376748,14.15376748,0.036977403,,,,,,
5/4/2010 12:30,5/4/2010 13:00,0,39.44,654.5,13.663,11.6,0.4181,1929,366.27,100,63.49,,,14.21653432,14.21653432,0.037141385,,,,,,
5/4/2010 13:00,5/4/2010 13:30,0,40.96,666.2,13.624,11.5,0.4095,2046,366.76,100,64.48,,,14.18686538,14.18686538,0.037063873,,,,,,
5/4/2010 13:30,5/4/2010 14:00,0,42.5,563.4,15.18,11.5,0.348,2034.5,365.82,100,61.43,,,14.76339142,14.76339142,0.038570075,,,,,,
5/4/2010 14:00,5/4/2010 14:30,0,43.81,445.4,15.996,11.5,0.304,1980.5,365.81,100,59.92,,,14.82517164,14.82517164,0.038731479,,,,,,
5/4/2010 14:30,5/4/2010 15:00,0,45.3,332.8,17.13,11.5,0.3777,1946,364.08,100,58.06,,,12.9482675,12.9482675,0.033827976,,,,,,
5/4/2010 15:00,5/4/2010 15:30,0,46.35,285.4,17.818,11.2,0.3593,1842.5,364.72,100,57.85,,,12.95695731,12.95695731,0.033850679,,,,,,
5/4/2010 15:30,5/4/2010 16:00,0,46.74,280.4,18.833,11.2,0.3831,1712,364.3,100,55.66,,,13.71440962,13.71440962,0.03582956,,,,,,
5/4/2010 16:00,5/4/2010 16:30,0,46.51,208.2,18.518,10.9,0.3847,1553.5,364.79,100,56.07,,,10.96526672,10.96526672,0.028647291,,,,,,
5/4/2010 16:30,5/4/2010 17:00,0,45.68,121.4,17.921,10.9,0.4275,1366.5,364.12,100,56.9,,,11.03613117,11.03613117,0.028832427,,,,,,
5/4/2010 17:00,5/4/2010 17:30,0,44.34,72.3,15.36,10.5,0.3863,1158,364.37,100,60.44,,,7.808661838,7.808661838,0.020400507,,,,,,
5/4/2010 17:30,5/4/2010 18:00,0,42.75,20.46,17.303,10.5,0.4426,940,364.77,100,56.48,,,9.51960832,9.51960832,0.024870438,,,,,,
5/4/2010 18:00,5/4/2010 18:30,0,40.82,-18.63,16.846,9.9,0.3966,706.2,365.77,100,56.11,,,7.245637291,7.245637291,0.018929578,,,,,,
5/4/2010 18:30,5/4/2010 19:00,0,38.38,-57.31,15.361,9.9,0.4347,469.85,370.24,100,58.25,,,3.530545923,3.530545923,0.009223722,,,,,,
5/4/2010 19:00,5/4/2010 19:30,0,35.68,-64.069,12.504,8.5,0.3592,248.55,374.53,100,64.79,,,1.351011702,1.351011702,0.003529584,,,,,,
5/4/2010 19:30,5/4/2010 20:00,0,32.81,-65.86,10.702,8.5,0.4277,77.55,379.73,100,68.17,,,0.013178688,0.013178688,3.443E-05,,,,,,
5/4/2010 20:00,5/4/2010 20:30,0,29.89,-62.05,8.479,8.1,0.4359,7.96,383.72,100,73.09,,,0,0,0,,,,,,
5/4/2010 20:30,5/4/2010 21:00,0,27.56,-59.7,6.102,8.1,0.4453,0,386.85,100,79.76,,,0,0,0,,,,,,
5/4/2010 21:00,5/4/2010 21:30,0,25.85,-58.61,5.381,7.9,0.4621,0,390.05,100,81.8,,,0,0,0,,,,,,
5/4/2010 21:30,5/4/2010 22:00,0,24.63,-56.34,4.795,7.9,0.3751,0,394.03,100,83.55,,,0,0,0,,,,,,
5/4/2010 22:00,5/4/2010 22:30,0,23.78,-54.43,4.535,7.5,0.4078,0,397.57,100,84.2,,,0,0,0,,,,,,
5/4/2010 22:30,5/4/2010 23:00,0,23.27,-53.49,5.475,7.5,0.368,0,405.73,100,81.2,,,0,0,0,,,,,,
5/4/2010 23:00,5/4/2010 23:30,0,22.84,-53.41,4.874,7,0.3721,0,411.2,100,82.95,,,0,0,0,,,,,,
5/4/2010 23:30,5/5/2010 0:00,0,22.47,-52.48,5.037,7,0.3865,0,409.79,100,82.25,,,0,0,0,,,,,,
5/5/2010 0:00,5/5/2010 0:30,0,22.19,-52.61,5.605,6.9,0.3703,0,412.79,100,80.24,,,0,0,0,,,,,,
5/5/2010 0:30,5/5/2010 1:00,0,21.81,-53.03,5.116,6.9,0.3636,0,413.39,100,81.8,,,0,0,0,,,,,,
5/5/2010 1:00,5/5/2010 1:30,0,21.48,-52.13,4.22,6.6,0.3553,0,413.16,100,84.45,,,0,0,0,,,,,,
5/5/2010 1:30,5/5/2010 2:00,0,21.21,-52.28,3.595,6.6,0.3503,0,412.05,100,86.45,,,0,0,0,,,,,,
5/5/2010 2:00,5/5/2010 2:30,0,20.93,-54.02,3.667,6.3,0.3697,0,411.6,100,86.05,,,0,0,0,,,,,,
5/5/2010 2:30,5/5/2010 3:00,0,20.69,-54.99,3.222,6.3,0.3109,0,414.23,100,87.45,,,0,0,0,,,,,,
5/5/2010 3:00,5/5/2010 3:30,0,20.42,-54.6,3.312,6,0.3104,0,417.13,100,87.2,,,0,0,0,,,,,,
5/5/2010 3:30,5/5/2010 4:00,0,20.21,-53.98,2.84,6,0.3114,0,425.82,100,88.9,,,0,0,0,,,,,,
5/5/2010 4:00,5/5/2010 4:30,0,20,-53.9,3.653,5.8,0.3292,0,427.1,100,85.95,,,0,0,0,,,,,,
5/5/2010 4:30,5/5/2010 5:00,0,19.84,-48.66,3.668,5.8,0.3407,0,422.46,100,85.9,,,0,0,0,,,,,,
5/5/2010 5:00,5/5/2010 5:30,0,19.78,-23.3,4.086,5.5,0.3581,0,424.93,100,84.5,,,0,0,0,,,,,,
5/5/2010 5:30,5/5/2010 6:00,0,19.7,24.54,4.174,5.5,0.303,0,414.63,100,84.2,,,0.011684162,0.011684162,3.05254E-05,,,,,,
5/5/2010 6:00,5/5/2010 6:30,0,19.65,82.6,3.879,5.9,0.2774,0.12,404.93,100,85.1,,,0.005533115,0.005533115,1.44555E-05,,,,,,
5/5/2010 6:30,5/5/2010 7:00,0,19.76,151.9,3.665,5.9,0.295,13.94,401.74,100,85.8,,,0.011684162,0.011684162,3.05254E-05,,,,,,
5/5/2010 7:00,5/5/2010 7:30,0,20.24,232.3,4.369,7.5,0.3112,109.81,388.88,100,83.8,,,0.033822995,0.033822995,8.83642E-05,,,,,,
5/5/2010 7:30,5/5/2010 8:00,0,21.72,315,6.619,7.5,0.2719,294.1,379.77,100,77.63,,,0.097542817,0.097542817,0.000254835,,,,,,
5/5/2010 8:00,5/5/2010 8:30,0,23.75,394.6,8.533,9.5,0.248,512.3,375.1,100,73.04,,,1.328964665,1.328964665,0.003471985,,,,,,
5/5/2010 8:30,5/5/2010 9:00,0,26.9,470.3,9.351,9.5,0.1358,739.5,371.43,100,71.73,,,6.109287617,6.109287617,0.01596081,,,,,,
5/5/2010 9:00,5/5/2010 9:30,0,30.16,529.2,12.059,10.4,0.0541,972.5,369.02,100,64.95,,,12.53397787,12.53397787,0.032745624,,,,,,
5/5/2010 9:30,5/5/2010 10:00,0,33.32,580.7,12.247,10.4,0.0222,1147.5,368.57,100,65.83,,,14.77886378,14.77886378,0.038610498,,,,,,
5/5/2010 10:00,5/5/2010 10:30,0,35.92,636.3,12.174,10.8,0.0376,1255,368.33,100,66.15,,,15.83213333,15.83213333,0.041362215,,,,,,
5/5/2010 10:30,5/5/2010 11:00,0,37.4,661.5,11.11,10.8,0.0677,1006.5,367.61,100,68.64,,,11.27376891,11.27376891,0.029453267,,,,,,
5/5/2010 11:00,5/5/2010 11:30,0,39.04,665.1,12.515,11.1,0.0327,1425,368.02,100,65.62,,,11.85971921,11.85971921,0.030984091,,,,,,
5/5/2010 11:30,5/5/2010 12:00,0,42.4,639.2,14.892,11.1,0.0325,1808.5,368.12,100,61.53,,,19.59432883,19.59432883,0.051191133,,,,,,
5/5/2010 12:00,5/5/2010 12:30,0,42.85,704,13.246,11.5,0.0226,857.95,367.68,100,64.38,,,14.87614454,14.87614454,0.038864648,,,,,,
5/5/2010 12:30,5/5/2010 13:00,0,39.44,713,9.847,11.5,0.0634,340.55,368.12,100,71.02,,,6.56995009,6.56995009,0.017164313,,,,,,
5/5/2010 13:00,5/5/2010 13:30,0,38.12,634.1,10.367,11.4,0.0265,616.8,369.13,100,70.03,,,5.988158305,5.988158305,0.015644354,,,,,,
5/5/2010 13:30,5/5/2010 14:00,0,38.9,593.5,11.315,11.4,0.0368,1079.5,368.68,100,68.11,,,8.770499433,8.770499433,0.022913355,,,,,,
5/5/2010 14:00,5/5/2010 14:30,0,41.62,551.8,11.595,11.5,0.0326,1363,368.23,100,68.39,,,12.66058183,12.66058183,0.033076383,,,,,,
5/5/2010 14:30,5/5/2010 15:00,0,45.24,336,12.46,11.5,0.0216,1968,369.04,100,66.43,,,18.46444886,18.46444886,0.048239267,,,,,,
5/5/2010 15:00,5/5/2010 15:30,0,48.2,431.4,11.613,11.1,0.0199,1874,368.31,100,68.91,,,20.96192534,20.96192534,0.054764046,,,,,,
5/5/2010 15:30,5/5/2010 16:00,0,49.48,367,10.86,11.1,0.0417,1707,368.28,100,70.76,,,18.85494072,18.85494072,0.049259446,,,,,,
5/5/2010 16:00,5/5/2010 16:30,0,49.67,282.2,12.434,10.9,0.046,1551,368.7,100,66.46,,,15.95190397,15.95190397,0.041675122,,,,,,
5/5/2010 16:30,5/5/2010 17:00,0,49.23,156.7,12.383,10.9,0.0337,1365,367.84,100,66.96,,,15.63778483,15.63778483,0.040854471,,,,,,
5/5/2010 17:00,5/5/2010 17:30,0,48.2,12.48,11.908,10.5,0.0621,1154.5,366.94,100,68.17,,,14.37026106,14.37026106,0.037543003,,,,,,
5/5/2010 17:30,5/5/2010 18:00,0,46.63,5.087,12.213,10.5,0.0707,925.5,366.5,100,67.19,,,11.64049474,11.64049474,0.030411356,,,,,,
5/5/2010 18:00,5/5/2010 18:30,0,44.55,-22.32,11.941,9.9,0.0862,669.2,369.37,100,67.68,,,9.619219771,9.619219771,0.025130678,,,,,,
5/5/2010 18:30,5/5/2010 19:00,0,41.62,-40.01,10.732,9.9,0.1013,462.3,369.68,100,70.07,,,7.099095815,7.099095815,0.018546732,,,,,,
5/5/2010 19:00,5/5/2010 19:30,0,38.38,-59.88,9.407,8.5,0.0769,249.2,374.04,100,72.78,,,4.526887157,4.526887157,0.011826712,,,,,,
5/5/2010 19:30,5/5/2010 20:00,0,34.96,-59.57,7.348,8.5,0.0665,82.25,380.45,100,77.7,,,2.809105765,2.809105765,0.007338925,,,,,,
5/5/2010 20:00,5/5/2010 20:30,0,31.55,-58.93,6.22,8.1,0.0699,8.37,382.75,100,80.06,,,1.455602855,1.455602855,0.003802833,,,,,,
5/5/2010 20:30,5/5/2010 21:00,0,28.95,-58.5,5.889,8.1,0.0742,0,385.36,100,80.95,,,1.094495775,1.094495775,0.002859423,,,,,,
5/5/2010 21:00,5/5/2010 21:30,0,27.06,-56.46,5.266,7.9,0.1104,0,389.01,100,82.6,,,0.617379606,0.617379606,0.001612934,,,,,,
5/5/2010 21:30,5/5/2010 22:00,0,25.64,-52.12,4.37,7.9,0.2209,0,391.04,100,85.1,,,0.108240717,0.108240717,0.000282784,,,,,,
5/5/2010 22:00,5/5/2010 22:30,0,24.66,-51.59,4.044,7.4,0.2284,0,395.2,100,85.95,,,0,0,0,,,,,,
5/5/2010 22:30,5/5/2010 23:00,0,23.93,-49.56,3.868,7.4,0.2096,0,398.06,100,86.4,,,0,0,0,,,,,,
5/5/2010 23:00,5/5/2010 23:30,0,23.35,-51.68,3.784,7,0.298,0,401.82,100,86.5,,,0,0,0,,,,,,
5/5/2010 23:30,5/6/2010 0:00,0,22.9,-51.1,3.639,7,0.3448,0,398.06,100,86.9,,,0,0,0,,,,,,
5/6/2010 0:00,5/6/2010 0:30,0,22.53,-44.68,3.507,6.8,0.341,0,400.28,100,87.2,,,0,0,0,,,,,,
5/6/2010 0:30,5/6/2010 1:00,0,22.17,-40.61,3.254,6.8,0.3489,0,400.6,100,87.95,,,0,0,0,,,,,,
5/6/2010 1:00,5/6/2010 1:30,0,21.86,-41.54,3.109,6.4,0.3803,0,402.16,100,88.45,,,0,0,0,,,,,,
5/6/2010 1:30,5/6/2010 2:00,0,21.59,-46.45,2.798,6.4,0.3415,0,402.76,100,89.45,,,0,0,0,,,,,,
5/6/2010 2:00,5/6/2010 2:30,0,21.45,-42.29,2.986,6.2,0.3217,0,417.15,100,88.95,,,0,0,0,,,,,,
5/6/2010 2:30,5/6/2010 3:00,0,21.31,-41.2,3.271,6.2,0.3293,0,399.74,100,88.05,,,0,0,0,,,,,,
5/6/2010 3:00,5/6/2010 3:30,0,21.1,-39.86,3.092,5.9,0.3062,0,388.42,100,88.55,,,0,0,0,,,,,,
5/6/2010 3:30,5/6/2010 4:00,0,20.85,-38.12,2.582,5.9,0.3241,0,391.28,100,90.15,,,0,0,0,,,,,,
5/6/2010 4:00,5/6/2010 4:30,0,20.66,-39.14,2.42,5.6,0.317,0,436.51,100,90.6,,,0,0,0,,,,,,
5/6/2010 4:30,5/6/2010 5:00,0,20.42,-27.68,2.141,5.6,0.3291,0,451.35,100,91.6,,,0,0,0,,,,,,
5/6/2010 5:00,5/6/2010 5:30,0,20.31,-9.98,2.073,5.4,0.3113,0,441.21,100,91.9,,,0,0,0,,,,,,
5/6/2010 5:30,5/6/2010 6:00,0,20.4,36.1,2.175,5.4,0.3769,0,430.39,100,91.55,,,0.0000411,0.0000411,1.07376E-07,,,,,,
5/6/2010 6:00,5/6/2010 6:30,0,20.45,42.94,2.162,5.7,0.3459,0.12,438.52,100,91.55,,,0.023153933,0.023153933,6.04908E-05,,,,,,
5/6/2010 6:30,5/6/2010 7:00,0,20.58,150.6,2.167,5.7,0.3224,14.1,412.48,100,91.55,,,0.043780941,0.043780941,0.00011438,,,,,,
5/6/2010 7:00,5/6/2010 7:30,0,21.1,178.5,2.716,7.4,0.3087,116.19,401.32,100,89.85,,,0.142330407,0.142330407,0.000371845,,,,,,
5/6/2010 7:30,5/6/2010 8:00,0,22.45,238.2,4.509,7.4,0.2449,315.75,383.61,100,84.55,,,0.062519988,0.062519988,0.000163336,,,,,,
5/6/2010 8:00,5/6/2010 8:30,0,24.54,412.9,6.692,9.3,0.2576,517.85,375.38,100,78.5,,,0.2257866,0.2257866,0.000589878,,,,,,
5/6/2010 8:30,5/6/2010 9:00,0,27.78,424.3,9.626,9.3,0.2551,756.25,373.13,100,70.91,,,0.611313322,0.611313322,0.001597086,,,,,,
5/6/2010 9:00,5/6/2010 9:30,0,32.44,519.3,12.774,10.2,0.2008,1064,367.6,100,64.34,,,3.533904913,3.533904913,0.009232498,,,,,,
5/6/2010 9:30,5/6/2010 10:00,0,37.19,528.7,14.382,10.2,0.1686,1223.5,365.49,100,60.93,,,9.496073263,9.496073263,0.024808951,,,,,,
5/6/2010 10:00,5/6/2010 10:30,0,38.77,647,10.551,10.7,0.1793,899.35,362.95,100,69.77,,,10.07271938,10.07271938,0.026315467,,,,,,
5/6/2010 10:30,5/6/2010 11:00,0,41.05,491.2,11.149,10.7,0.1787,1540.5,361.47,100,67.99,,,8.84522669,8.84522669,0.023108583,,,,,,
5/6/2010 11:00,5/6/2010 11:30,0,44.71,594.8,15.964,11.1,0.1544,1781,362.09,100,56.98,,,14.68827113,14.68827113,0.03837382,,,,,,
5/6/2010 11:30,5/6/2010 12:00,0,47.26,497.2,18.804,11.1,0.1413,1868,361.71,100,51.27,,,16.52770298,16.52770298,0.043179425,,,,,,
5/6/2010 12:00,5/6/2010 12:30,0,48.68,484.5,17.163,11.4,0.1377,1926,362,100,55.06,,,16.41114957,16.41114957,0.042874923,,,,,,
5/6/2010 12:30,5/6/2010 13:00,0,49.29,518.5,13.687,11.4,0.1816,2021,362.29,100,63.03,,,15.70844402,15.70844402,0.041039071,,,,,,
5/6/2010 13:00,5/6/2010 13:30,0,49.8,549.2,13.051,11.5,0.1309,2038,362.73,100,63.9,,,15.51343263,15.51343263,0.040529594,,,,,,
5/6/2010 13:30,5/6/2010 14:00,0,50.3,604.9,13.992,11.5,0.1403,2035.5,365.3,100,61.86,,,14.52092989,14.52092989,0.037936633,,,,,,
5/6/2010 14:00,5/6/2010 14:30,0,49.99,586.2,13.805,11.4,0.1673,1873.5,366.13,100,61.6,,,14.35356758,14.35356758,0.037499391,,,,,,
5/6/2010 14:30,5/6/2010 15:00,0,49.8,518.4,13.411,11.4,0.1854,1903.5,367.02,100,62.9,,,12.49601545,12.49601545,0.032646446,,,,,,
5/6/2010 15:00,5/6/2010 15:30,0,49.86,398.9,14.507,11,0.1453,1861.5,365.36,100,60.38,,,13.5249551,13.5249551,0.0353346,,,,,,
5/6/2010 15:30,5/6/2010 16:00,0,49.48,221,14.25,11,0.1326,1585,365.59,100,61.15,,,13.08263839,13.08263839,0.034179027,,,,,,
5/6/2010 16:00,5/6/2010 16:30,0,47.78,278.1,12.382,11,0.0797,1122,366.33,100,65.83,,,9.817862294,9.817862294,0.025649641,,,,,,
5/6/2010 16:30,5/6/2010 17:00,0,45.51,123.7,12.695,11,0.1171,1020.5,364.98,100,64.41,,,7.966941018,7.966941018,0.020814019,,,,,,
5/6/2010 17:00,5/6/2010 17:30,0,44.76,77.5,13.594,10.6,0.104,1181,366.69,100,62.69,,,9.534341891,9.534341891,0.02490893,,,,,,
5/6/2010 17:30,5/6/2010 18:00,0,43.87,28.74,15.744,10.6,0.0895,938,367.84,100,57.18,,,9.247491154,9.247491154,0.024159519,,,,,,
5/6/2010 18:00,5/6/2010 18:30,0,42.35,5.623,13.886,9.9,0.0939,713.5,369.87,100,61.66,,,8.554669136,8.554669136,0.022349488,,,,,,
5/6/2010 18:30,5/6/2010 19:00,0,40.03,-19.28,13.248,9.9,0.0856,484,372.33,100,62.44,,,5.890774979,5.890774979,0.015389935,,,,,,
5/6/2010 19:00,5/6/2010 19:30,0,36.98,-30.8,12.258,8.5,0.1958,265.15,376.34,100,64.13,,,3.336774646,3.336774646,0.008717485,,,,,,
5/6/2010 19:30,5/6/2010 20:00,0,33.66,-32.84,10.398,8.5,0.1697,88.9,378.79,100,68.08,,,1.608355328,1.608355328,0.004201906,,,,,,
5/6/2010 20:00,5/6/2010 20:30,0,30.26,-30.13,8.512,8.2,0.1519,9.07,383.28,100,72.16,,,0.454626868,0.454626868,0.001187735,,,,,,
5/6/2010 20:30,5/6/2010 21:00,0,27.66,-30.67,7.669,8.2,0.1521,0,384.55,100,74.3,,,0.153840192,0.153840192,0.000401915,,,,,,
5/6/2010 21:00,5/6/2010 21:30,0,25.89,-27.1,7.069,7.9,0.1413,0,385.27,100,76.17,,,0.094998287,0.094998287,0.000248188,,,,,,
5/6/2010 21:30,5/6/2010 22:00,0,24.66,-25.06,7.523,7.9,0.1663,0,381.16,100,74.52,,,0.078138772,0.078138772,0.000204141,,,,,,
5/6/2010 22:00,5/6/2010 22:30,0,23.75,-23.79,6.762,7.5,0.1479,0,387.94,100,76.72,,,0,0,0,,,,,,
5/6/2010 22:30,5/6/2010 23:00,0,23.1,-18.56,6.299,7.5,0.1433,0,392.2,100,77.79,,,0,0,0,,,,,,
5/6/2010 23:00,5/6/2010 23:30,0,22.67,-20.23,6.349,7.1,0.1703,0,391.2,100,77.65,,,0,0,0,,,,,,
5/6/2010 23:30,5/7/2010 0:00,0,22.31,-18.92,6.108,7.1,0.2052,0,391.5,100,78.34,,,0,0,0,,,,,,
5/7/2010 0:00,5/7/2010 0:30,0,22.06,-20.07,5.718,6.9,0.2409,0,392.8,100,79.33,,,0,0,0,,,,,,
5/7/2010 0:30,5/7/2010 1:00,0,21.86,-18.4,5.616,6.9,0.2653,0,390.73,100,79.6,,,0,0,0,,,,,,
5/7/2010 1:00,5/7/2010 1:30,0,21.72,-22.63,5.591,6.4,0.2835,0,387.57,100,79.82,,,0,0,0,,,,,,
5/7/2010 1:30,5/7/2010 2:00,0,21.7,-21.24,5.763,6.4,0.2758,0,384.05,100,79.26,,,0,0,0,,,,,,
5/7/2010 2:00,5/7/2010 2:30,0,21.72,-30.65,6.25,6.3,0.3107,0,382.85,100,77.87,,,0,0,0,,,,,,
5/7/2010 2:30,5/7/2010 3:00,0,21.78,-22.79,6.49,6.3,0.2742,0,382.28,100,77.38,,,0,0,0,,,,,,
5/7/2010 3:00,5/7/2010 3:30,0,21.84,-18.7,6.792,6,0.2899,0,383.09,100,76.23,,,0,0,0,,,,,,
5/7/2010 3:30,5/7/2010 4:00,0,21.95,-14.53,7.318,6,0.2964,0,382.92,100,74.71,,,0,0,0,,,,,,
5/7/2010 4:00,5/7/2010 4:30,0,22.08,-9.59,7.739,5.7,0.2595,0,378.96,100,73.48,,,0,0,0,,,,,,
5/7/2010 4:30,5/7/2010 5:00,0,22.28,-9.26,7.726,5.7,0.2428,0,374.12,100,73.63,,,0.016749337,0.016749337,4.37585E-05,,,,,,
5/7/2010 5:00,5/7/2010 5:30,0,22.56,-9.28,8.306,5.5,0.2289,0,374.64,100,71.68,,,0.023441297,0.0234,6.11336E-05,,,,,,
5/7/2010 5:30,5/7/2010 6:00,0,22.5,-5.641,7.365,5.5,0.2134,0,376.17,100,74.88,,,0.030532777,0.0305,7.96827E-05,,,,,,
5/7/2010 6:00,5/7/2010 6:30,0,22.31,-0.331,6.573,5.8,0.2248,0.13,376.17,100,77.34,,,0.010545745,0.010545745,2.75513E-05,,,,,,
5/7/2010 6:30,5/7/2010 7:00,0,22.14,8.42,6.722,5.8,0.2173,16.52,412.48,100,76.55,,,0.016749337,0.016749337,4.37585E-05,,,,,,
5/7/2010 7:00,5/7/2010 7:30,0,22.36,21.51,7.359,7.5,0.2015,127.15,401.32,100,74.85,,,0.135396877,0.135396877,0.000353731,,,,,,
5/7/2010 7:30,5/7/2010 8:00,0,24.16,58.47,8.469,7.5,0.1873,354.5,383.61,100,72.67,,,1.265810017,1.265810017,0.00330699,,,,,,
5/7/2010 8:00,5/7/2010 8:30,0,26.53,49.04,8.659,9.3,0.1414,482.25,375.38,100,72.62,,,3.808094427,3.808094427,0.009948831,,,,,,
5/7/2010 8:30,5/7/2010 9:00,0,29.12,49.05,10.066,9.3,0.0743,780.8,373.13,100,68.95,,,6.983910295,6.983910295,0.018245804,,,,,,
5/7/2010 9:00,5/7/2010 9:30,0,32.08,89.6,10.342,10.2,0.0979,1000.5,367.6,100,68.81,,,9.983870231,9.983870231,0.026083345,,,,,,
5/7/2010 9:30,5/7/2010 10:00,0,34.54,80,9.68,10.2,0.1275,949.5,365.49,100,70.9,,,10.07070226,10.07070226,0.026310198,,,,,,
5/7/2010 10:00,5/7/2010 10:30,0,36.57,53.63,9.781,10.6,0.1478,1143,362.95,100,70.86,,,9.679055959,9.679055959,0.025287003,,,,,,
5/7/2010 10:30,5/7/2010 11:00,0,39.17,71.8,10.064,10.6,0.1188,1452,361.47,100,70.82,,,10.3462719,10.3462719,0.027030137,,,,,,
5/7/2010 11:00,5/7/2010 11:30,0,38.68,106.4,9.767,11,0.1387,1372.5,362.09,100,71.69,,,11.40168433,11.40168433,0.029787453,,,,,,
5/7/2010 11:30,5/7/2010 12:00,0,41.1,161.7,11.135,11,0.1575,1715.5,361.71,100,68.56,,,12.98753007,12.98753007,0.033930552,,,,,,
5/7/2010 12:00,5/7/2010 12:30,0,42.75,273.5,10.129,11.4,0.0707,1487.5,362,100,71.23,,,11.08881561,11.08881561,0.028970068,,,,,,
5/7/2010 12:30,5/7/2010 13:00,0,45.14,130.4,10.48,11.4,0.0896,1843,362.29,100,70.91,,,13.48287256,13.48287256,0.035224658,,,,,,
5/7/2010 13:00,5/7/2010 13:30,0,47.32,163.1,10.322,11.4,0.1073,2067.5,362.73,100,71.43,,,13.02637323,13.02637323,0.034032031,,,,,,
